age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
31,management,married,tertiary,no,23845.204983242347,yes,no,unknown,27,may,241,2,-1,0,unknown,yes
49,services,single,secondary,no,2035.5895941737685,yes,no,cellular,8,may,43,1,-1,0,unknown,yes
53,retired,married,primary,no,1187.9317287268468,no,yes,unknown,27,jun,747,1,-1,0,unknown,yes
55,management,divorced,tertiary,no,2090.500022695515,no,no,cellular,2,feb,159,1,-1,0,unknown,yes
30,management,single,tertiary,no,-1647.1221551440228,no,no,cellular,14,aug,65,4,-1,0,unknown,yes
41,management,married,tertiary,no,218.53074418602108,no,no,cellular,19,nov,328,1,-1,0,unknown,yes
31,services,married,secondary,no,1555.9885457196779,yes,yes,cellular,6,may,219,1,-1,0,unknown,no
39,services,married,secondary,no,436.74466152666963,no,yes,cellular,9,feb,122,2,-1,0,unknown,no
43,blue-collar,married,secondary,no,2008.931113359456,yes,no,unknown,14,may,746,1,-1,0,unknown,yes
45,management,divorced,tertiary,no,2357.2735198266937,yes,no,cellular,13,may,43,1,-1,0,unknown,yes
42,management,married,tertiary,no,878.1216780191324,yes,no,cellular,19,nov,77,2,128,3,failure,no
35,management,single,tertiary,no,669.254994225013,yes,no,unknown,12,may,102,3,-1,0,unknown,yes
43,self-employed,married,secondary,no,4667.806156035245,yes,no,cellular,6,aug,139,2,-1,0,unknown,no
54,management,married,secondary,no,3675.343269832035,yes,no,cellular,9,feb,20,2,256,1,failure,yes
43,blue-collar,married,primary,no,565.1677164366356,no,yes,unknown,20,jun,11,5,-1,0,unknown,no
33,admin.,married,secondary,no,1811.1209676273595,yes,no,unknown,20,may,201,1,-1,0,unknown,no
31,management,single,tertiary,no,-152.322067435829,no,no,cellular,9,feb,65,3,-1,0,unknown,yes
42,unemployed,married,secondary,no,-1372.8231178986332,yes,yes,unknown,27,may,179,3,-1,0,unknown,no
34,blue-collar,single,secondary,no,2774.3241598149457,yes,no,cellular,13,may,158,1,357,1,failure,no
36,blue-collar,married,secondary,no,5308.6875244818075,yes,no,cellular,20,apr,201,3,-1,0,unknown,yes
51,services,married,secondary,no,2213.9952466456984,yes,no,cellular,31,jul,8,30,-1,0,unknown,yes
50,blue-collar,married,primary,no,571.2188230366035,yes,no,unknown,9,may,257,6,-1,0,unknown,yes
32,student,single,secondary,no,571.9208053357079,no,no,cellular,19,aug,144,3,136,1,other,yes
37,management,married,tertiary,no,2712.6325883167274,yes,no,cellular,11,aug,549,1,-1,0,unknown,no
50,blue-collar,divorced,secondary,no,640.5281395991026,yes,yes,cellular,20,apr,162,1,-1,0,unknown,yes
52,blue-collar,married,primary,no,3193.734729848144,yes,no,unknown,6,jun,176,2,-1,0,unknown,yes
30,admin.,divorced,secondary,no,590.9996471892327,yes,no,unknown,15,may,160,1,-1,0,unknown,yes
38,management,single,tertiary,no,6983.404279062767,yes,no,unknown,29,may,374,4,-1,0,unknown,yes
50,blue-collar,married,primary,no,404.09698510568177,yes,yes,telephone,9,feb,56,5,196,7,failure,yes
32,blue-collar,single,secondary,no,3294.65762699502,yes,yes,unknown,13,may,299,3,-1,0,unknown,yes
24,blue-collar,single,primary,no,640.7710570213417,yes,no,cellular,24,nov,283,1,-1,0,unknown,no
36,management,married,tertiary,no,448.40526995373693,yes,no,cellular,14,may,603,1,-1,0,unknown,no
42,technician,single,secondary,no,-248.74604157947454,no,no,cellular,28,jan,230,2,-1,0,unknown,yes
50,blue-collar,married,primary,no,-884.7717516887665,no,no,telephone,2,oct,382,2,-1,0,unknown,yes
41,blue-collar,married,primary,no,2440.7054211144505,no,yes,unknown,19,may,19,5,-1,0,unknown,yes
34,admin.,single,secondary,no,1124.0867746196643,yes,no,cellular,20,apr,126,1,334,3,other,yes
29,technician,married,tertiary,no,-2159.9783933996805,no,yes,unknown,27,jun,121,4,-1,0,unknown,no
47,management,married,secondary,no,942.5040178149056,no,yes,cellular,29,jan,324,1,-1,0,unknown,yes
44,blue-collar,married,secondary,no,970.4254642017959,yes,no,cellular,5,feb,342,1,252,1,other,no
49,self-employed,married,secondary,no,2082.8392533537353,yes,yes,unknown,30,may,137,3,-1,0,unknown,no
39,blue-collar,divorced,secondary,no,424.739977396214,yes,no,unknown,12,may,109,2,-1,0,unknown,no
31,entrepreneur,single,tertiary,no,-1000.2895178437325,yes,no,cellular,7,may,295,1,168,4,other,yes
36,services,single,secondary,no,-345.69786984367397,no,no,unknown,17,jun,256,9,-1,0,unknown,no
44,blue-collar,married,secondary,no,1681.560792933607,yes,no,cellular,3,apr,383,1,-1,0,unknown,yes
29,management,married,tertiary,no,-1446.6737097763294,yes,no,telephone,15,jul,91,2,-1,0,unknown,no
33,management,single,tertiary,no,5107.1405274310455,yes,no,unknown,12,may,456,6,-1,0,unknown,no
40,admin.,married,secondary,no,-1336.2655049888003,yes,no,unknown,23,may,193,2,-1,0,unknown,yes
33,management,single,tertiary,no,1146.9591409002717,no,no,cellular,18,nov,348,1,-1,0,unknown,yes
54,management,married,tertiary,no,6267.586539234763,yes,no,cellular,19,nov,133,1,170,3,failure,no
32,management,single,tertiary,no,9517.478706238482,no,no,cellular,2,nov,92,3,-1,0,unknown,no
57,management,married,tertiary,no,-584.7102384048521,no,no,telephone,4,may,87,3,-1,0,unknown,yes
46,management,married,tertiary,no,-896.3625025156198,no,no,cellular,2,feb,241,1,-1,0,unknown,no
30,blue-collar,single,secondary,no,243.67234425762945,yes,yes,unknown,21,may,218,7,-1,0,unknown,yes
35,management,married,secondary,no,-978.7656047571986,yes,no,unknown,29,may,135,4,-1,0,unknown,no
36,admin.,single,secondary,no,-255.99810179685068,no,no,cellular,4,may,134,3,91,1,failure,no
37,admin.,married,secondary,no,59.02512246786361,yes,no,unknown,13,may,428,1,-1,0,unknown,no
41,admin.,divorced,secondary,no,1230.1640391685905,yes,no,cellular,3,jun,77,2,391,2,other,yes
38,blue-collar,single,secondary,no,627.8291392799055,yes,yes,unknown,6,jun,247,2,-1,0,unknown,yes
34,admin.,single,secondary,no,1799.5522677560289,yes,no,unknown,12,may,395,3,-1,0,unknown,no
45,services,single,secondary,no,675.4902463849039,yes,yes,unknown,30,may,637,2,-1,0,unknown,yes
53,blue-collar,married,secondary,no,54.87397163644877,no,no,unknown,20,jun,333,15,-1,0,unknown,yes
42,management,married,tertiary,no,398.55613318992295,no,no,cellular,7,aug,296,9,-1,0,unknown,yes
55,admin.,married,secondary,no,-149.89670825761274,no,no,cellular,28,aug,76,1,-1,0,unknown,no
57,housemaid,divorced,primary,no,9187.590370011472,no,no,cellular,17,nov,408,3,-1,0,unknown,no
58,management,married,secondary,no,-205.56014329910317,yes,no,cellular,29,jul,145,2,-1,0,unknown,yes
48,technician,married,secondary,no,-3329.517844809314,no,yes,cellular,3,feb,47,2,222,3,other,no
33,technician,married,secondary,no,632.3421015592198,yes,no,cellular,7,may,263,2,294,1,success,no
43,technician,divorced,tertiary,no,-612.1602289934399,no,no,cellular,19,aug,173,3,-1,0,unknown,yes
29,blue-collar,married,secondary,no,1489.239846636922,yes,no,unknown,14,may,594,2,-1,0,unknown,no
26,admin.,single,tertiary,no,4728.81864426173,yes,no,cellular,11,mar,93,1,98,4,other,no
56,management,divorced,tertiary,no,2406.426669088597,yes,no,cellular,10,jul,51,1,-1,0,unknown,no
54,technician,married,tertiary,no,3361.251612529755,yes,no,unknown,15,may,165,1,-1,0,unknown,yes
33,services,married,secondary,no,395.34523881091553,yes,no,unknown,20,may,274,2,-1,0,unknown,no
36,entrepreneur,single,tertiary,no,339.4270291654301,yes,no,cellular,18,may,450,2,304,2,success,yes
46,technician,single,secondary,no,362.135641902766,yes,no,cellular,11,jul,196,2,-1,0,unknown,yes
40,services,married,secondary,no,1112.4169333818004,yes,yes,cellular,18,may,29,5,-1,0,unknown,yes
50,management,divorced,tertiary,no,465.06290574620107,no,no,cellular,17,nov,666,3,-1,0,unknown,no
55,entrepreneur,divorced,primary,no,-311.2484564937047,no,no,unknown,16,jun,500,1,-1,0,unknown,no
41,admin.,married,secondary,no,-2227.5360374661723,yes,no,cellular,12,may,191,3,-1,0,unknown,yes
26,technician,single,secondary,no,671.2607775040814,yes,no,unknown,12,may,57,8,-1,0,unknown,no
35,management,single,tertiary,no,-666.6668167022319,no,no,cellular,29,aug,131,2,-1,0,unknown,yes
53,self-employed,married,tertiary,no,892.0522024385724,yes,no,cellular,7,aug,218,2,-1,0,unknown,no
31,technician,single,secondary,no,31731.00699273642,no,no,telephone,14,aug,34,6,-1,0,unknown,yes
59,retired,married,secondary,no,731.0678350343517,yes,no,cellular,7,may,31,1,-1,0,unknown,no
42,technician,divorced,secondary,no,1328.7328590120396,no,no,cellular,19,aug,163,4,-1,0,unknown,yes
45,technician,married,secondary,no,1024.8569974414024,no,no,telephone,13,aug,99,1,-1,0,unknown,no
58,admin.,married,primary,no,644.7075511923522,yes,no,unknown,16,may,242,7,-1,0,unknown,no
33,technician,single,tertiary,no,-654.5092817427541,no,no,cellular,28,aug,13,30,-1,0,unknown,yes
47,blue-collar,married,secondary,no,3178.4119822467014,yes,no,cellular,11,may,577,1,368,1,other,yes
31,services,single,secondary,no,-110.3454758132705,yes,no,cellular,5,may,41,1,-1,0,unknown,yes
40,admin.,married,secondary,no,640.1578876986737,yes,yes,cellular,7,jul,122,2,-1,0,unknown,yes
28,blue-collar,married,primary,no,1109.3039326730088,no,no,cellular,7,jul,209,1,-1,0,unknown,yes
42,blue-collar,married,primary,no,-525.3255165053355,yes,no,cellular,17,apr,582,1,-1,0,unknown,no
53,blue-collar,single,secondary,no,-896.104935218722,no,no,telephone,9,dec,137,8,188,2,other,no
33,admin.,married,secondary,no,-2135.2313604032797,yes,no,unknown,28,may,383,1,-1,0,unknown,yes
28,blue-collar,married,secondary,no,36.30960742438657,yes,yes,unknown,13,may,170,1,-1,0,unknown,no
50,housemaid,single,primary,no,1466.124310947673,yes,no,cellular,3,feb,116,3,265,3,failure,yes
30,blue-collar,single,secondary,no,790.5496763251455,yes,no,cellular,18,may,365,2,-1,0,unknown,no
37,blue-collar,married,secondary,no,10368.975255947853,yes,no,unknown,18,jun,394,3,-1,0,unknown,no
39,technician,divorced,secondary,no,964.5966015019378,yes,no,unknown,29,may,245,4,-1,0,unknown,no
29,management,married,tertiary,no,368.4427711121114,yes,no,cellular,16,jul,605,6,-1,0,unknown,yes
32,technician,single,secondary,no,-767.4871271208897,yes,no,unknown,21,may,122,1,-1,0,unknown,yes
38,technician,single,tertiary,no,1541.064733446815,no,no,cellular,28,aug,247,2,-1,0,unknown,no
55,technician,married,secondary,no,-638.6390783947871,no,no,cellular,27,jul,506,2,-1,0,unknown,no
38,admin.,married,primary,no,5609.632838588702,yes,no,telephone,21,jul,86,9,-1,0,unknown,yes
47,blue-collar,married,primary,no,-515.980521976174,yes,no,cellular,7,may,58,1,-1,0,unknown,no
57,management,married,secondary,no,617.8835931157681,no,no,cellular,28,jan,132,1,-1,0,unknown,yes
32,technician,married,secondary,no,1920.5150137487767,no,no,cellular,6,aug,269,3,-1,0,unknown,yes
37,unemployed,married,secondary,no,3531.6813562059906,yes,no,cellular,6,may,169,1,-1,0,unknown,yes
30,management,single,tertiary,no,1819.152216913551,yes,no,cellular,16,apr,39,1,342,3,failure,yes
39,technician,married,secondary,no,-453.8309894536982,yes,yes,cellular,30,jul,65,5,-1,0,unknown,no
45,housemaid,divorced,primary,no,51.984069265975165,no,no,cellular,2,feb,93,1,235,1,failure,yes
25,student,single,secondary,no,3499.288715714273,no,no,cellular,21,aug,139,1,-1,0,unknown,yes
53,services,married,unknown,no,352.5980259372612,yes,no,unknown,5,may,209,2,-1,0,unknown,yes
39,management,single,tertiary,no,1104.450587588221,no,no,cellular,22,aug,109,2,-1,0,unknown,no
35,management,married,tertiary,no,2803.6652866168806,no,no,cellular,22,aug,24,30,-1,0,unknown,yes
58,housemaid,married,primary,no,298.26080656756125,yes,no,telephone,15,may,71,5,364,3,failure,yes
27,self-employed,single,tertiary,no,4550.577797879097,no,no,cellular,12,aug,187,2,-1,0,unknown,yes
39,housemaid,single,primary,no,-163.6072592861812,yes,no,unknown,6,may,699,3,-1,0,unknown,no
41,blue-collar,married,secondary,no,1344.918108616777,yes,no,cellular,3,jun,96,1,125,2,failure,no
56,management,married,tertiary,no,-915.3780405324012,yes,no,unknown,30,may,116,6,-1,0,unknown,yes
54,technician,married,tertiary,no,5554.662473406039,no,no,cellular,26,may,145,1,-1,0,unknown,yes
46,blue-collar,married,primary,no,1422.7547121352125,yes,no,cellular,14,may,142,3,259,17,failure,no
35,management,married,tertiary,yes,288.4359306604666,yes,no,cellular,15,may,168,2,364,1,other,yes
41,admin.,single,secondary,no,-744.3259709249077,no,no,telephone,25,jul,286,2,-1,0,unknown,no
36,blue-collar,married,primary,no,-214.5479459486874,yes,no,unknown,7,may,353,3,-1,0,unknown,no
37,admin.,single,secondary,no,2072.9548890851897,yes,no,cellular,15,may,58,3,-1,0,unknown,no
28,technician,single,secondary,no,-307.5326358745624,no,yes,cellular,29,jan,133,1,-1,0,unknown,no
49,management,single,tertiary,no,693.8687845344432,no,no,cellular,19,aug,386,3,-1,0,unknown,no
41,unemployed,married,primary,no,699.3007278919913,yes,no,cellular,29,jul,271,1,-1,0,unknown,no
60,retired,married,secondary,no,8503.599556564515,no,no,unknown,5,jun,85,1,-1,0,unknown,no
30,technician,married,secondary,no,2651.6873800606463,yes,no,unknown,16,may,109,1,-1,0,unknown,yes
48,services,married,secondary,no,1860.768452772697,no,no,cellular,12,aug,409,7,-1,0,unknown,yes
35,technician,single,secondary,no,1539.6575887673416,yes,no,unknown,30,may,288,3,-1,0,unknown,yes
28,blue-collar,single,secondary,no,192.75739840350997,no,no,unknown,1,jun,7,1,-1,0,unknown,no
42,admin.,married,secondary,no,395.77519876178985,yes,no,cellular,16,apr,466,4,-1,0,unknown,no
32,admin.,married,secondary,no,3700.7724811877483,yes,no,cellular,18,may,213,1,178,1,failure,yes
40,management,married,secondary,no,9603.25956274073,no,no,unknown,6,may,260,3,-1,0,unknown,yes
53,management,married,tertiary,no,20506.01353580921,no,no,cellular,4,feb,715,1,-1,0,unknown,no
55,blue-collar,married,primary,no,2893.736704348359,yes,yes,telephone,30,apr,96,1,-1,0,unknown,no
41,management,married,tertiary,no,-661.0342052076923,yes,no,cellular,22,jul,82,3,-1,0,unknown,yes
33,management,married,tertiary,no,-2176.3919715632937,no,no,cellular,8,jul,290,1,-1,0,unknown,yes
58,blue-collar,married,secondary,no,-1554.1051433506364,no,no,cellular,11,nov,79,4,-1,0,unknown,no
32,blue-collar,single,secondary,no,1822.9687587989126,yes,no,cellular,16,apr,445,1,148,2,other,yes
36,blue-collar,married,unknown,no,1070.1006202070926,yes,no,unknown,20,may,268,2,-1,0,unknown,yes
31,technician,single,tertiary,yes,329.46458225897965,no,no,cellular,21,aug,246,2,-1,0,unknown,yes
33,management,married,tertiary,no,353.44506374515015,no,no,unknown,20,may,717,1,-1,0,unknown,no
45,blue-collar,married,primary,no,7636.653387034342,no,no,cellular,13,aug,211,2,-1,0,unknown,yes
40,housemaid,married,primary,no,-31.763719011817017,no,no,cellular,28,aug,16,20,-1,0,unknown,no
29,blue-collar,married,primary,no,1852.1306476507082,yes,no,cellular,24,jul,257,2,-1,0,unknown,yes
53,self-employed,married,primary,no,4315.64383422697,no,no,telephone,30,jul,82,2,-1,0,unknown,yes
53,technician,divorced,unknown,no,2143.7027099569377,yes,no,cellular,8,may,298,1,-1,0,unknown,no
35,management,married,tertiary,no,1592.4392212150478,yes,no,unknown,2,jun,101,2,-1,0,unknown,yes
33,blue-collar,married,primary,no,-656.4588021529494,yes,yes,cellular,18,may,170,6,-1,0,unknown,no
38,entrepreneur,married,tertiary,no,1546.1986406226597,no,no,cellular,13,nov,122,5,-1,0,unknown,no
31,blue-collar,single,secondary,no,-105.08687830795462,no,yes,telephone,21,nov,49,1,-1,0,unknown,no
48,admin.,married,secondary,no,1218.8969361403322,yes,yes,unknown,15,may,755,2,-1,0,unknown,yes
25,services,married,secondary,no,168.94224720659383,yes,no,cellular,7,may,51,1,294,1,failure,no
35,management,single,tertiary,no,439.98809703482823,no,no,cellular,17,sep,613,1,-1,0,unknown,yes
55,blue-collar,married,primary,no,-1859.1729605101812,no,yes,unknown,27,jun,293,3,-1,0,unknown,no
31,blue-collar,married,secondary,no,3459.463454152842,yes,no,cellular,7,may,603,2,17,2,failure,no
43,unemployed,divorced,secondary,no,262.411680806678,yes,no,cellular,24,jul,229,2,-1,0,unknown,no
31,admin.,single,secondary,no,1795.7767294358532,no,no,cellular,4,may,10,4,87,12,failure,yes
56,services,married,unknown,no,958.3887451576429,no,no,unknown,18,jun,1812,1,-1,0,unknown,no
34,unemployed,married,secondary,no,-65.7764436380574,yes,no,unknown,26,may,155,6,-1,0,unknown,no
55,unemployed,married,primary,no,8605.276240877718,no,no,telephone,28,jan,201,2,-1,0,unknown,no
25,technician,single,secondary,no,514.6360530769255,yes,no,cellular,15,may,186,2,-1,0,unknown,no
57,admin.,married,secondary,no,2805.4030577417507,no,no,cellular,14,jul,417,3,-1,0,unknown,yes
47,services,married,unknown,no,4286.707962565171,yes,no,unknown,21,may,154,5,-1,0,unknown,yes
46,technician,married,secondary,no,2059.428114898963,yes,yes,cellular,19,aug,40,2,-1,0,unknown,no
41,management,married,tertiary,no,1627.8952253557675,yes,yes,unknown,8,may,146,3,-1,0,unknown,no
26,services,single,secondary,no,859.7716210254292,yes,yes,cellular,6,feb,184,1,-1,0,unknown,yes
42,blue-collar,married,unknown,no,2719.3650647582635,yes,no,cellular,16,apr,341,2,336,3,other,no
37,admin.,married,secondary,no,-112.22072023349034,yes,yes,cellular,13,may,151,2,351,1,failure,yes
34,admin.,married,secondary,no,3364.4669505406937,yes,no,cellular,13,apr,186,1,327,2,failure,no
49,entrepreneur,divorced,secondary,no,3318.314483628873,no,no,unknown,6,jun,322,1,-1,0,unknown,no
32,blue-collar,married,secondary,yes,-2191.814906162879,yes,no,unknown,27,may,427,1,-1,0,unknown,yes
38,technician,single,secondary,no,3010.767971925334,yes,no,unknown,5,may,185,1,-1,0,unknown,yes
37,self-employed,married,secondary,yes,-24.885562077698772,yes,no,cellular,17,jul,158,1,-1,0,unknown,no
32,admin.,single,secondary,no,4278.785285599337,yes,no,cellular,17,nov,79,2,118,3,failure,no
43,technician,married,secondary,no,112.52043101655433,no,no,cellular,19,aug,313,3,-1,0,unknown,no
39,technician,married,primary,no,893.0074562313404,no,no,cellular,5,feb,306,5,-1,0,unknown,yes
34,technician,married,secondary,no,-46.21111392364893,yes,no,cellular,2,feb,105,2,263,1,failure,yes
38,blue-collar,married,secondary,no,1216.2627871486275,yes,no,unknown,14,may,220,2,-1,0,unknown,no
40,management,divorced,tertiary,no,-2536.161563336991,no,no,cellular,25,jul,357,1,-1,0,unknown,no
34,technician,single,secondary,no,18299.40119095549,yes,no,cellular,18,nov,535,1,-1,0,unknown,no
34,blue-collar,married,primary,no,-3976.0183844215935,yes,yes,unknown,21,may,260,1,-1,0,unknown,no
46,housemaid,married,primary,no,166.3655649010435,yes,yes,cellular,25,jul,137,7,-1,0,unknown,no
31,entrepreneur,married,secondary,no,496.1698199282959,no,yes,cellular,29,jan,190,2,-1,0,unknown,yes
42,blue-collar,married,primary,no,717.9829806418618,no,no,unknown,20,jun,19,2,-1,0,unknown,no
45,self-employed,single,primary,no,1855.9265582184164,no,no,unknown,20,jun,298,4,-1,0,unknown,no
54,housemaid,divorced,tertiary,no,201.97886175807733,no,yes,cellular,29,jul,136,3,-1,0,unknown,yes
45,unemployed,divorced,secondary,no,-576.3203532516804,yes,no,cellular,7,jul,256,2,-1,0,unknown,no
36,blue-collar,married,unknown,no,2510.6243701354315,yes,no,cellular,4,feb,184,2,-1,0,unknown,no
